epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1359.66,1.37903,1.28761,1.30498,0.60046,0.35714,0.38826,0.22271,1.63181,1.52851,1.3123,0.0011882,0.0011882,0.0011882
43,1392.12,1.40446,1.32561,1.30502,0.59985,0.39382,0.4099,0.23472,1.56773,1.55147,1.28393,0.0011684,0.0011684,0.0011684
44,1423.48,1.37835,1.27482,1.27549,0.56166,0.36873,0.41275,0.24312,1.52913,1.44171,1.26491,0.0011486,0.0011486,0.0011486
45,1455.15,1.37498,1.30246,1.28834,0.5857,0.361,0.40627,0.23616,1.59014,1.40615,1.26433,0.0011288,0.0011288,0.0011288
46,1488.19,1.34936,1.26762,1.26736,0.52354,0.39961,0.40743,0.22814,1.62398,1.48613,1.2846,0.001109,0.001109,0.001109
47,1519.15,1.36186,1.26026,1.2701,0.54381,0.38891,0.38948,0.2388,1.46647,1.44111,1.2653,0.0010892,0.0010892,0.0010892
48,1553.42,1.35083,1.26478,1.25165,0.5895,0.37425,0.40866,0.25064,1.47171,1.38293,1.2519,0.0010694,0.0010694,0.0010694
49,1585.34,1.35011,1.25217,1.26881,0.61301,0.38224,0.42001,0.26262,1.50094,1.3472,1.25032,0.0010496,0.0010496,0.0010496
50,1615.75,1.3556,1.26089,1.27312,0.57963,0.41699,0.45114,0.26459,1.51292,1.33572,1.24013,0.0010298,0.0010298,0.0010298
51,1648.73,1.33417,1.22464,1.2616,0.56732,0.40247,0.41117,0.26979,1.29356,1.35027,1.19317,0.00101,0.00101,0.00101
52,1680.21,1.30935,1.1992,1.25325,0.58413,0.3668,0.41799,0.26259,1.36676,1.33395,1.22427,0.0009902,0.0009902,0.0009902
53,1711.95,1.32626,1.24116,1.27406,0.49667,0.42857,0.41196,0.26369,1.38354,1.41072,1.20559,0.0009704,0.0009704,0.0009704
54,1744.5,1.32735,1.24312,1.25552,0.52598,0.38417,0.4031,0.24748,1.40737,1.47087,1.23292,0.0009506,0.0009506,0.0009506
55,1777.87,1.29159,1.21253,1.25485,0.56863,0.40462,0.43837,0.27374,1.34187,1.30681,1.19291,0.0009308,0.0009308,0.0009308
56,1809.59,1.30674,1.21312,1.25931,0.61575,0.38803,0.43831,0.27392,1.31996,1.34753,1.18638,0.000911,0.000911,0.000911
57,1842.75,1.27094,1.15939,1.23932,0.60875,0.34543,0.39889,0.26596,1.26746,1.35708,1.17485,0.0008912,0.0008912,0.0008912
58,1874.34,1.30523,1.20057,1.23392,0.529,0.38996,0.41244,0.26935,1.24274,1.3937,1.16651,0.0008714,0.0008714,0.0008714
59,1905.8,1.29418,1.18825,1.23652,0.58537,0.39575,0.4307,0.28027,1.34447,1.29353,1.17739,0.0008516,0.0008516,0.0008516
60,1936.68,1.27641,1.17074,1.23831,0.59005,0.39575,0.42999,0.27502,1.30941,1.30343,1.15573,0.0008318,0.0008318,0.0008318
61,1969,1.2519,1.13927,1.22212,0.61175,0.37838,0.42859,0.27569,1.23446,1.37565,1.13296,0.000812,0.000812,0.000812
62,1999.37,1.26121,1.15204,1.21443,0.57308,0.3939,0.43508,0.28701,1.19715,1.28425,1.15056,0.0007922,0.0007922,0.0007922
63,2032.11,1.24368,1.15796,1.23347,0.58316,0.42085,0.44712,0.29826,1.18405,1.2311,1.12693,0.0007724,0.0007724,0.0007724
64,2065.46,1.25895,1.14395,1.2202,0.5103,0.43243,0.44739,0.29467,1.22575,1.24839,1.14499,0.0007526,0.0007526,0.0007526
65,2098.88,1.24267,1.13575,1.21357,0.6467,0.38031,0.45297,0.29021,1.22596,1.2597,1.14508,0.0007328,0.0007328,0.0007328
66,2132.96,1.22418,1.11144,1.20914,0.56273,0.42085,0.44164,0.28837,1.23771,1.2901,1.14776,0.000713,0.000713,0.000713
67,2164.48,1.24376,1.12439,1.21589,0.60844,0.38097,0.44111,0.29009,1.26593,1.28938,1.16068,0.0006932,0.0006932,0.0006932
68,2196.43,1.2144,1.08416,1.18793,0.65585,0.37838,0.44874,0.30347,1.17827,1.28961,1.12885,0.0006734,0.0006734,0.0006734
69,2230.93,1.22622,1.09116,1.21089,0.57591,0.41946,0.45077,0.29565,1.27514,1.29317,1.15485,0.0006536,0.0006536,0.0006536
70,2262.18,1.24154,1.09048,1.19459,0.58184,0.40541,0.4422,0.29141,1.18276,1.29798,1.124,0.0006338,0.0006338,0.0006338
71,2293.96,1.20791,1.07336,1.19526,0.54954,0.42664,0.45087,0.29527,1.21101,1.22412,1.13259,0.000614,0.000614,0.000614
72,2327.53,1.22832,1.08671,1.19105,0.55258,0.44109,0.44826,0.29519,1.16856,1.32439,1.11551,0.0005942,0.0005942,0.0005942
73,2358.46,1.22703,1.08749,1.21315,0.55356,0.41313,0.45855,0.29444,1.21447,1.22376,1.14097,0.0005744,0.0005744,0.0005744
74,2390.97,1.19067,1.05632,1.19245,0.64322,0.39961,0.44909,0.2967,1.20134,1.24383,1.13718,0.0005546,0.0005546,0.0005546
75,2424.13,1.20648,1.06972,1.19856,0.58219,0.43243,0.47059,0.30491,1.2595,1.21045,1.14457,0.0005348,0.0005348,0.0005348
76,2456.08,1.18529,1.02239,1.18776,0.55644,0.44208,0.46667,0.30974,1.19139,1.16641,1.14406,0.000515,0.000515,0.000515
77,2489.6,1.19792,1.06264,1.19092,0.60174,0.42278,0.45432,0.29494,1.1902,1.22345,1.16065,0.0004952,0.0004952,0.0004952
78,2521.39,1.16748,1.02632,1.17674,0.65572,0.40927,0.48325,0.31516,1.20238,1.13787,1.15681,0.0004754,0.0004754,0.0004754
79,2552.92,1.1752,1.02641,1.16883,0.55668,0.46525,0.47385,0.31112,1.19104,1.18677,1.14335,0.0004556,0.0004556,0.0004556
80,2584.37,1.16321,1.01812,1.17367,0.54755,0.47297,0.47393,0.31503,1.16687,1.17165,1.12173,0.0004358,0.0004358,0.0004358
81,2615.27,1.19279,1.02926,1.17379,0.60435,0.45118,0.48227,0.31436,1.17996,1.20099,1.13303,0.000416,0.000416,0.000416
82,2648.67,1.15044,0.99237,1.16025,0.61411,0.44015,0.47281,0.31818,1.15414,1.18839,1.11552,0.0003962,0.0003962,0.0003962
83,2680.25,1.16441,0.99259,1.16459,0.5971,0.42857,0.47257,0.31352,1.14741,1.20885,1.11756,0.0003764,0.0003764,0.0003764
84,2710.82,1.18561,1.00617,1.17194,0.67944,0.38872,0.4691,0.31561,1.15894,1.22583,1.09595,0.0003566,0.0003566,0.0003566
85,2743.17,1.17689,1.02451,1.17927,0.55678,0.44981,0.47309,0.3181,1.14904,1.19966,1.10463,0.0003368,0.0003368,0.0003368
86,2775.96,1.12986,0.97852,1.15942,0.62564,0.40154,0.4656,0.31773,1.13902,1.16938,1.12462,0.000317,0.000317,0.000317
87,2809.86,1.16041,0.99453,1.17091,0.60757,0.43243,0.47665,0.32018,1.17667,1.17448,1.14821,0.0002972,0.0002972,0.0002972
88,2841.51,1.15013,0.97798,1.1724,0.68239,0.41477,0.47714,0.31857,1.15973,1.16445,1.12767,0.0002774,0.0002774,0.0002774
89,2874.74,1.14267,0.98375,1.16143,0.63702,0.40541,0.46784,0.3175,1.17152,1.2608,1.13864,0.0002576,0.0002576,0.0002576
90,2908.68,1.1301,0.971,1.16027,0.66344,0.40734,0.47673,0.3167,1.13656,1.19926,1.10183,0.0002378,0.0002378,0.0002378
91,2950.64,1.1085,0.98495,1.11696,0.61718,0.41699,0.47456,0.31262,1.17878,1.25684,1.12107,0.000218,0.000218,0.000218
92,2982.31,1.10923,0.936,1.11537,0.61272,0.42085,0.47096,0.31442,1.16822,1.20023,1.11197,0.0001982,0.0001982,0.0001982
93,3014.02,1.1089,0.91278,1.11515,0.59385,0.42278,0.47619,0.32029,1.1469,1.16395,1.10805,0.0001784,0.0001784,0.0001784
94,3046.52,1.0915,0.88241,1.11037,0.61614,0.43243,0.48431,0.32293,1.14555,1.16239,1.1136,0.0001586,0.0001586,0.0001586
95,3076.79,1.06637,0.8687,1.09237,0.64932,0.4218,0.49003,0.31937,1.18697,1.18272,1.13441,0.0001388,0.0001388,0.0001388
96,3108.07,1.06108,0.87434,1.09537,0.56054,0.43629,0.48144,0.33129,1.13674,1.14746,1.11852,0.000119,0.000119,0.000119
97,3139.13,1.07022,0.85414,1.09726,0.63464,0.42252,0.49207,0.3276,1.15533,1.13297,1.12492,9.92e-05,9.92e-05,9.92e-05
98,3171.28,1.06674,0.86471,1.09879,0.59771,0.43885,0.49219,0.33034,1.14791,1.12042,1.12025,7.94e-05,7.94e-05,7.94e-05
99,3200.96,1.05626,0.85147,1.09941,0.62194,0.4305,0.48844,0.33088,1.15313,1.13379,1.13125,5.96e-05,5.96e-05,5.96e-05
100,3233.38,1.04213,0.83195,1.08404,0.62378,0.4193,0.48388,0.32911,1.15135,1.13989,1.13091,3.98e-05,3.98e-05,3.98e-05
