epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1545.16,3.06264,3.17474,2.51467,0.5497,0.37838,0.39967,0.23053,3.36163,3.29022,2.44836,0.0011882,0.0011882,0.0011882
43,1581.73,3.01068,3.08707,2.46335,0.57965,0.37066,0.41586,0.22473,3.40706,3.11128,2.45913,0.0011684,0.0011684,0.0011684
44,1618.75,3.04426,3.09432,2.49319,0.52511,0.39575,0.41877,0.23364,3.36246,3.09847,2.4755,0.0011486,0.0011486,0.0011486
45,1655.55,3.04616,3.13563,2.45725,0.52231,0.38996,0.41778,0.2312,3.35496,3.07101,2.43237,0.0011288,0.0011288,0.0011288
46,1691.84,3.09086,3.09011,2.4952,0.5202,0.39558,0.43156,0.24471,3.37544,2.9776,2.47971,0.001109,0.001109,0.001109
47,1729.75,3.01789,3.08235,2.47968,0.64975,0.36529,0.43739,0.25538,3.21091,3.0579,2.40762,0.0010892,0.0010892,0.0010892
48,1767.21,2.95763,2.99516,2.46232,0.61483,0.39575,0.42611,0.23454,3.4066,3.11781,2.44937,0.0010694,0.0010694,0.0010694
49,1803.75,2.98815,3.04122,2.45958,0.55947,0.39768,0.41579,0.22929,3.37007,3.17592,2.44318,0.0010496,0.0010496,0.0010496
50,1840.66,2.98253,3.00339,2.48159,0.54905,0.40927,0.41865,0.23395,3.35347,3.04334,2.48082,0.0010298,0.0010298,0.0010298
51,1878.33,2.9717,2.92875,2.44028,0.55792,0.41699,0.4394,0.23889,3.34553,3.05737,2.45526,0.00101,0.00101,0.00101
52,1914.69,2.96919,2.98201,2.44435,0.56985,0.43436,0.43852,0.25051,3.28188,2.99792,2.39986,0.0009902,0.0009902,0.0009902
53,1951.27,2.98867,2.98159,2.45126,0.58001,0.41313,0.42929,0.24702,3.30301,3.00939,2.41418,0.0009704,0.0009704,0.0009704
54,1987.82,2.94228,2.86502,2.40255,0.61692,0.40734,0.44792,0.24389,3.47743,2.97148,2.47466,0.0009506,0.0009506,0.0009506
55,2023.46,2.9755,2.90853,2.45431,0.56605,0.42857,0.44101,0.25917,3.23083,2.94519,2.36214,0.0009308,0.0009308,0.0009308
56,2061.35,2.94269,2.89316,2.45135,0.53441,0.38417,0.4191,0.24582,3.25106,3.07797,2.38644,0.000911,0.000911,0.000911
57,2097.92,2.88706,2.91232,2.44188,0.56394,0.42857,0.4479,0.2551,3.34577,2.89254,2.42176,0.0008912,0.0008912,0.0008912
58,2134.15,2.90956,2.9351,2.42926,0.57139,0.39891,0.43937,0.24624,3.35371,2.97546,2.4682,0.0008714,0.0008714,0.0008714
59,2171.33,2.86126,2.79317,2.39179,0.58089,0.40347,0.4273,0.24882,3.24923,3.01398,2.40598,0.0008516,0.0008516,0.0008516
60,2208.9,2.95279,2.82059,2.41822,0.57319,0.38803,0.44253,0.24854,3.34739,2.93767,2.39345,0.0008318,0.0008318,0.0008318
61,2244.58,2.8662,2.81142,2.3937,0.54434,0.43126,0.44601,0.25595,3.25831,2.94887,2.39485,0.000812,0.000812,0.000812
62,2281.07,2.88099,2.76894,2.3835,0.54382,0.44402,0.45944,0.25467,3.33128,2.87351,2.41198,0.0007922,0.0007922,0.0007922
63,2317.74,2.9684,2.87254,2.40407,0.55587,0.44208,0.46166,0.24902,3.36162,2.97644,2.44618,0.0007724,0.0007724,0.0007724
64,2353.61,2.88643,2.81927,2.40864,0.58845,0.38369,0.45222,0.25829,3.27135,2.94505,2.42138,0.0007526,0.0007526,0.0007526
65,2390.06,2.88979,2.83774,2.42103,0.61807,0.40154,0.4521,0.25769,3.27284,2.92878,2.4053,0.0007328,0.0007328,0.0007328
66,2426.28,2.83924,2.70569,2.36197,0.57428,0.41313,0.43805,0.23726,3.43843,2.98207,2.45359,0.000713,0.000713,0.000713
67,2463.67,2.84619,2.68094,2.36965,0.53646,0.3861,0.41922,0.2437,3.26059,2.96325,2.41167,0.0006932,0.0006932,0.0006932
68,2501.25,2.81144,2.73207,2.38739,0.58024,0.42471,0.45973,0.27238,3.16551,2.84144,2.347,0.0006734,0.0006734,0.0006734
69,2538.42,2.83827,2.73359,2.38476,0.62027,0.39768,0.44876,0.26113,3.2601,2.89151,2.37565,0.0006536,0.0006536,0.0006536
